login_time,typing_speed,backspace_count,mouse_movement_speed,cursor_path_length,ip_address_risk,geo_location_change,device_type,browser_type,failed_attempts_last_10min,login_hour,session_request_rate,password_paste,vpn_detected,tor_detected,keystroke_variance,is_attacker,attack,label
2.68,2.88,2,225.02,509.28,0,0,Desktop,Firefox,0,14,2.98,1,0,0,0.662,0,none,0
6.77,5.12,0,234.88,780.88,0,0,Desktop,Chrome,1,5,2.21,0,0,0,0.489,0,none,0
3.93,2.57,1,95.44,1021.49,0,1,Desktop,Firefox,3,23,2.74,0,1,0,0.438,1,bot_attack,1
2.7,3.23,1,156.81,379.8,0,0,Desktop,Chrome,0,20,4.13,0,0,0,0.517,0,none,0
6.45,4.04,2,242.9,330.91,1,0,Mobile,Firefox,1,22,2.29,0,0,0,0.281,1,bot_attack,1
6.36,3.02,1,312.74,412.33,1,1,Mobile,Safari,0,9,1.98,0,0,0,0.315,0,none,0
0.5,6.42,2,336.61,293.7,0,0,Desktop,Edge,3,2,3.75,0,0,0,0.274,0,none,0
3.7,4.03,0,419.53,460.6,0,0,Desktop,Edge,1,2,1.07,0,0,0,0.249,0,none,0
3.74,4.66,3,213.51,482.74,0,1,Desktop,Firefox,1,15,2.47,0,0,0,0.25,0,none,0
3.52,3.38,1,230.26,444.24,0,0,Mobile,Edge,2,7,3.6,0,0,0,0.48,0,none,0
6.61,2.79,3,288.24,655.65,0,0,Mobile,Chrome,4,22,1.57,1,0,0,0.775,0,none,0
3.99,2.08,2,344.58,810.58,0,1,Mobile,Edge,2,9,2.37,0,1,0,0.363,1,bot_attack,1
6.81,3.67,4,139.7,673.89,0,0,Mobile,Edge,0,12,1.12,0,0,0,0.449,1,bot_attack,1
6.32,3.24,0,299.53,316.99,0,0,Desktop,Firefox,0,12,2.18,0,0,0,0.158,0,none,0
3.77,3.83,3,249.45,586.1,0,0,Desktop,Safari,2,20,2.86,1,1,0,0.586,0,none,0
5.74,4.05,3,227.15,423.87,0,0,Desktop,Edge,0,22,3.38,0,0,0,0.531,0,none,0
5.43,2.74,1,386.71,234.69,0,0,Mobile,Firefox,0,2,3.24,0,0,0,0.35,0,none,0
6.28,3.86,2,267.93,410.52,0,1,Mobile,Safari,1,9,1.08,0,0,0,0.565,0,none,0
3.69,2.53,2,185.5,657.57,0,0,Desktop,Firefox,0,15,4.21,0,0,1,0.544,0,none,0
3.26,1.96,4,215.52,529.31,0,0,Desktop,Firefox,2,5,2.41,0,0,0,0.31,0,none,0
3.87,3.3,1,168.05,276.35,0,0,Mobile,Firefox,1,10,2.19,0,1,0,0.173,0,none,0
4.44,4.26,3,248.29,412.83,0,0,Desktop,Firefox,0,17,3.56,0,0,0,0.557,0,none,0
3.14,3.02,3,203.53,414.37,0,0,Mobile,Safari,1,9,2.12,1,0,0,0.477,0,none,0
1.32,3.55,3,327.28,605.73,0,0,Desktop,Firefox,1,21,3.62,0,0,0,0.281,0,none,0
4.89,5.18,2,95.32,521.19,0,0,Mobile,Chrome,1,6,2.78,0,1,0,0.445,1,bot_attack,1
3.24,3.61,7,216.31,319.1,0,0,Desktop,Safari,1,11,1.55,1,0,1,0.313,0,none,0
2.37,2.73,3,231.0,559.84,0,0,Desktop,Firefox,0,17,0.75,1,0,0,0.61,0,none,0
5.16,3.54,1,309.97,549.36,0,0,Mobile,Chrome,2,15,1.63,0,0,0,0.343,0,none,0
4.59,5.28,3,369.49,550.28,0,0,Desktop,Safari,0,12,1.47,0,0,0,0.435,1,bot_attack,1
5.11,3.23,1,314.63,916.07,1,0,Mobile,Chrome,0,2,2.62,0,1,0,0.469,1,bot_attack,1
4.13,3.77,2,252.5,531.55,0,0,Desktop,Chrome,2,12,2.79,1,0,0,0.293,1,bot_attack,1
4.68,5.68,1,330.13,736.67,0,0,Desktop,Edge,2,6,1.77,0,1,0,0.337,0,none,0
5.73,4.48,1,161.08,604.66,0,0,Desktop,Chrome,1,9,3.17,0,0,0,0.544,0,none,0
6.29,4.08,0,195.31,508.95,0,0,Mobile,Edge,3,4,2.82,0,0,0,0.488,0,none,0
2.93,2.28,3,41.49,514.39,0,1,Desktop,Firefox,0,18,2.38,1,0,0,0.378,1,bot_attack,1
3.18,2.21,1,355.2,454.16,0,0,Desktop,Chrome,2,2,2.24,0,1,0,0.466,0,none,0
5.67,3.04,2,305.44,649.28,1,0,Desktop,Firefox,0,2,3.21,0,1,0,0.541,0,none,0
4.19,4.15,2,378.07,503.14,0,0,Mobile,Safari,1,6,1.73,0,0,1,0.741,0,none,0
4.34,0.5,1,89.09,353.2,0,0,Mobile,Safari,3,5,2.2,1,0,0,0.516,0,none,0
7.03,3.99,2,264.44,316.93,1,1,Mobile,Firefox,0,17,2.26,0,0,0,0.244,0,none,0
4.39,4.09,3,315.46,461.55,0,0,Mobile,Chrome,2,15,2.72,0,1,0,0.525,0,none,0
3.99,3.34,1,205.75,598.73,0,0,Desktop,Chrome,3,21,2.04,0,0,0,0.549,0,none,0
5.99,3.03,3,257.41,1053.46,0,0,Mobile,Chrome,1,14,2.56,0,0,0,0.507,0,none,0
1.47,2.61,0,288.16,214.88,0,0,Desktop,Edge,1,13,1.95,0,1,0,0.434,0,none,0
5.45,4.21,0,269.92,501.78,0,0,Mobile,Safari,2,17,0.2,0,0,0,0.416,0,none,0
5.12,3.74,2,241.62,386.06,0,0,Mobile,Chrome,1,17,4.89,0,1,0,0.312,1,bot_attack,1
5.89,1.9,3,413.43,291.56,0,0,Mobile,Chrome,1,2,2.04,0,0,0,0.224,0,none,0
3.53,4.25,3,264.35,713.71,0,1,Desktop,Edge,1,0,1.66,1,1,0,0.304,1,bot_attack,1
3.33,3.05,3,236.09,528.35,1,1,Mobile,Chrome,1,12,2.79,0,0,0,0.429,1,bot_attack,1
5.29,3.56,1,304.77,877.5,0,0,Desktop,Edge,4,16,2.29,1,0,0,0.357,0,none,0
4.98,2.92,4,291.33,309.37,0,0,Mobile,Chrome,0,20,2.27,0,0,0,0.476,0,none,0
3.01,3.79,0,145.32,84.83,0,0,Desktop,Safari,1,14,3.26,0,0,0,0.359,0,none,0
4.29,1.19,1,318.18,494.97,0,0,Mobile,Edge,0,4,1.84,0,0,0,0.824,0,none,0
4.82,4.03,3,291.2,488.17,0,0,Mobile,Edge,1,16,1.03,0,0,0,0.48,0,none,0
4.62,5.23,3,117.01,659.52,0,0,Mobile,Chrome,3,18,3.31,1,0,0,0.463,0,none,0
2.54,3.98,2,113.16,381.8,0,1,Mobile,Safari,2,13,3.69,0,0,0,0.666,0,none,0
2.82,3.84,1,251.59,264.07,1,0,Mobile,Edge,3,11,2.77,1,0,0,0.445,0,none,0
4.76,3.29,5,272.3,415.26,0,0,Desktop,Edge,0,13,3.05,0,0,0,0.333,0,none,0
4.64,5.02,2,293.54,318.16,0,0,Mobile,Firefox,0,0,2.3,0,0,0,0.588,0,none,0
4.38,4.75,2,140.22,217.38,0,0,Desktop,Edge,0,15,2.94,1,0,0,0.457,0,none,0
5.36,3.98,2,246.51,783.59,0,0,Desktop,Safari,1,4,3.66,1,0,0,0.507,0,none,0
3.22,2.18,3,208.16,720.26,0,0,Desktop,Safari,3,12,2.28,0,0,0,0.275,0,none,0
5.52,5.76,0,162.54,814.08,0,0,Mobile,Safari,2,5,3.45,1,0,0,0.622,0,none,0
8.63,3.23,0,288.48,186.6,0,0,Mobile,Chrome,0,23,3.17,0,0,0,0.353,0,none,0
1.85,3.93,2,203.99,328.19,0,0,Mobile,Edge,1,8,3.5,0,1,0,0.538,0,none,0
3.21,5.23,1,243.23,81.65,0,0,Desktop,Edge,1,20,1.58,0,0,0,0.05,0,none,0
5.16,3.02,2,281.02,652.24,0,0,Mobile,Safari,1,6,2.75,0,1,0,0.226,1,bot_attack,1
5.18,3.41,1,247.45,287.51,0,1,Desktop,Firefox,0,19,2.29,0,0,0,0.266,0,none,0
4.36,5.4,2,162.79,350.68,0,0,Mobile,Edge,2,9,2.14,0,0,0,0.355,0,none,0
4.47,0.65,4,236.97,692.98,0,0,Desktop,Firefox,3,23,1.83,0,0,0,0.358,0,none,0
2.65,2.91,2,218.44,496.62,0,0,Mobile,Chrome,0,13,2.96,0,0,0,0.488,0,none,0
6.17,3.58,1,262.08,540.58,0,0,Mobile,Edge,1,17,1.27,0,1,0,0.543,0,none,0
4.43,3.08,8,369.08,312.93,0,0,Desktop,Safari,1,1,3.45,0,0,0,0.277,0,none,0
5.58,2.69,3,212.26,322.16,0,0,Mobile,Chrome,0,10,2.54,0,0,0,0.448,0,none,0
5.13,3.38,3,260.68,328.48,0,1,Desktop,Chrome,4,11,1.08,0,0,0,0.275,0,none,0
1.97,4.19,3,385.54,680.16,0,0,Desktop,Edge,1,16,3.54,0,0,0,0.519,0,none,0
3.67,5.74,3,191.25,623.65,0,0,Desktop,Safari,0,4,2.3,1,1,0,0.644,0,none,0
6.35,4.39,2,254.45,536.47,0,0,Mobile,Chrome,0,1,4.81,0,0,0,0.562,0,none,0
4.68,2.69,1,170.82,675.82,0,0,Mobile,Chrome,0,9,2.12,1,0,0,0.412,0,none,0
4.88,5.54,1,376.43,157.77,0,0,Desktop,Firefox,0,6,2.87,0,0,0,0.36,0,none,0
3.2,2.3,1,318.7,425.94,0,0,Mobile,Safari,0,19,1.48,1,0,0,0.293,0,none,0
3.4,4.86,2,380.63,695.03,0,1,Mobile,Edge,3,17,1.86,0,0,0,0.507,1,bot_attack,1
4.31,3.13,0,222.2,693.55,0,0,Mobile,Edge,1,23,2.42,0,0,0,0.269,0,none,0
6.51,5.08,2,224.83,395.46,0,0,Mobile,Edge,0,6,2.33,0,1,1,0.652,1,tor_intrusion,1
5.75,4.99,1,232.11,385.74,0,0,Desktop,Firefox,4,15,1.7,0,0,1,0.575,1,tor_intrusion,1
2.9,2.99,4,341.01,604.98,1,0,Desktop,Safari,1,7,2.33,1,0,0,0.388,1,bot_attack,1
5.77,3.22,0,307.4,401.93,0,0,Mobile,Chrome,2,11,3.29,1,0,0,0.266,0,none,0
5.62,4.31,2,267.15,268.87,0,0,Desktop,Chrome,1,22,3.32,1,1,0,0.605,0,none,0
4.26,4.05,2,231.62,240.76,0,0,Desktop,Edge,1,8,3.41,0,0,0,0.251,0,none,0
4.58,6.19,3,232.67,322.44,0,0,Desktop,Firefox,0,15,2.06,0,0,0,0.533,0,none,0
2.98,2.61,2,267.15,302.58,0,1,Desktop,Safari,1,10,2.56,1,0,0,0.263,1,bot_attack,1
2.81,3.16,3,202.77,661.07,0,0,Desktop,Safari,1,12,1.15,0,0,0,0.557,0,none,0
7.18,4.88,3,279.67,139.18,0,1,Mobile,Edge,1,2,2.88,0,0,0,0.383,0,none,0
1.94,2.59,3,202.65,490.98,1,0,Mobile,Chrome,0,4,2.64,0,0,0,0.333,1,bot_attack,1
6.9,0.64,5,322.17,372.17,0,1,Mobile,Edge,1,6,0.98,1,0,0,0.385,0,none,0
4.84,3.79,5,167.43,449.6,0,0,Desktop,Firefox,1,18,2.02,0,0,0,0.394,0,none,0
3.92,2.78,3,288.62,274.59,0,0,Mobile,Firefox,1,17,2.81,1,0,0,0.489,0,none,0
4.22,3.64,1,321.39,593.21,1,1,Mobile,Firefox,1,18,2.77,0,0,0,0.369,1,bot_attack,1
7.12,6.6,3,204.12,625.12,0,0,Mobile,Edge,2,14,2.17,0,0,0,0.461,0,none,0
4.27,5.79,1,256.36,523.82,0,0,Desktop,Firefox,0,17,3.11,1,0,0,0.482,0,none,0
4.93,5.23,0,402.48,723.18,0,0,Mobile,Chrome,1,14,3.91,0,0,0,0.636,0,none,0
2.72,3.81,0,251.1,667.68,0,1,Mobile,Firefox,0,4,1.16,0,0,1,0.291,1,tor_intrusion,1
4.82,4.44,3,229.39,65.64,0,1,Mobile,Edge,0,15,3.27,1,0,1,0.506,1,tor_intrusion,1
6.91,2.71,3,135.47,517.83,0,1,Mobile,Edge,1,11,3.93,0,0,0,0.464,0,none,0
5.89,4.48,4,115.43,525.16,0,1,Mobile,Chrome,0,7,3.34,0,0,0,0.501,0,none,0
2.57,3.53,1,266.28,320.12,0,1,Desktop,Chrome,2,15,1.85,1,0,1,0.172,0,none,0
3.54,5.54,1,243.82,694.73,1,0,Desktop,Firefox,1,9,1.99,0,0,0,0.504,0,none,0
4.55,3.34,3,236.06,491.81,0,0,Mobile,Edge,2,7,3.34,0,0,0,0.317,0,none,0
4.86,1.67,2,211.73,420.51,0,0,Desktop,Chrome,2,0,2.56,1,0,0,0.44,1,bot_attack,1
6.11,3.72,3,266.66,799.59,0,0,Desktop,Safari,0,0,3.52,1,0,0,0.289,0,none,0
2.01,3.66,3,212.9,461.99,0,0,Mobile,Edge,1,17,3.04,1,0,0,0.669,0,none,0
4.81,3.06,2,97.23,463.43,0,0,Desktop,Edge,1,10,2.18,1,1,0,0.505,1,bot_attack,1
2.0,2.0,3,275.12,488.13,0,1,Desktop,Firefox,1,7,1.4,0,1,1,0.317,1,tor_intrusion,1
3.93,4.63,1,333.51,293.58,1,0,Desktop,Safari,0,17,1.55,0,1,0,0.476,0,none,0
5.47,3.86,3,431.6,713.21,1,0,Mobile,Edge,1,11,4.44,1,1,0,0.463,1,bot_attack,1
8.54,4.16,3,230.49,417.95,0,1,Desktop,Chrome,0,22,2.46,1,0,0,0.5,1,bot_attack,1
5.27,4.3,4,298.03,445.02,1,0,Mobile,Edge,3,1,0.7,0,0,0,0.144,0,none,0
3.38,2.37,2,342.37,665.01,0,0,Desktop,Safari,0,21,0.95,1,1,0,0.308,1,bot_attack,1
4.5,3.66,1,309.06,991.56,0,0,Desktop,Edge,2,23,2.29,0,0,0,0.471,0,none,0
5.98,3.31,2,175.37,584.38,0,1,Desktop,Edge,3,22,3.53,0,0,0,0.637,0,none,0
5.98,2.85,4,300.71,330.08,0,0,Desktop,Edge,0,0,1.29,0,0,0,0.401,0,none,0
5.32,2.94,1,254.46,498.26,0,0,Mobile,Firefox,0,17,3.87,1,0,0,0.535,1,bot_attack,1
4.32,4.42,1,252.61,232.87,0,0,Desktop,Firefox,0,12,2.83,0,0,0,0.718,0,none,0
1.37,4.81,6,203.96,695.06,0,0,Desktop,Edge,0,16,3.43,1,1,0,0.407,0,none,0
3.23,3.81,2,207.82,757.51,0,0,Mobile,Safari,1,8,1.43,0,0,0,0.625,0,none,0
5.2,4.36,3,312.94,347.07,1,1,Mobile,Edge,1,13,3.16,0,0,1,0.464,1,tor_intrusion,1
3.95,2.48,2,391.6,797.06,0,0,Mobile,Safari,1,23,1.85,0,0,0,0.33,0,none,0
3.81,4.4,4,369.26,511.58,0,0,Desktop,Safari,0,11,0.88,1,0,0,0.405,0,none,0
5.76,0.5,3,73.41,640.2,0,0,Desktop,Safari,2,12,4.84,1,1,0,0.453,1,bot_attack,1
5.8,4.11,2,20.0,409.49,0,0,Desktop,Chrome,2,6,2.23,0,0,0,0.492,0,none,0
4.87,3.19,0,332.8,845.48,0,0,Desktop,Safari,1,14,2.51,0,1,0,0.44,1,bot_attack,1
3.09,5.56,2,332.66,516.04,1,0,Mobile,Chrome,1,21,2.75,0,1,0,0.65,0,none,0
5.25,2.84,0,365.8,563.06,0,0,Mobile,Safari,1,11,2.84,0,1,0,0.209,0,none,0
4.67,4.46,2,312.46,589.73,0,0,Mobile,Safari,1,20,2.08,0,0,0,0.57,0,none,0
6.03,1.28,2,326.24,274.93,0,0,Mobile,Chrome,2,14,1.46,0,0,0,0.268,0,none,0
3.68,3.55,2,365.14,712.97,0,0,Mobile,Firefox,2,16,0.69,0,0,0,0.604,0,none,0
3.38,2.88,5,304.56,341.77,1,0,Desktop,Firefox,1,22,0.1,0,0,0,0.299,1,bot_attack,1
1.66,1.86,2,268.52,212.05,0,0,Mobile,Firefox,1,21,1.42,0,0,0,0.532,0,none,0
4.58,3.77,1,420.58,561.37,0,0,Mobile,Safari,1,18,0.9,0,0,0,0.584,0,none,0
6.3,2.03,0,314.75,425.38,0,0,Desktop,Safari,2,3,2.8,0,1,0,0.629,1,bot_attack,1
5.78,5.28,2,281.12,433.27,0,0,Mobile,Safari,1,11,3.94,0,0,1,0.313,1,tor_intrusion,1
8.73,1.9,1,310.03,728.15,0,1,Desktop,Edge,4,13,1.7,0,0,0,0.392,0,none,0
4.87,5.71,1,272.69,497.16,0,0,Mobile,Safari,1,18,2.78,0,0,0,0.634,0,none,0
5.91,2.87,3,99.71,59.43,0,0,Mobile,Firefox,2,18,2.51,0,0,0,0.456,0,none,0
6.87,4.34,0,207.22,347.08,0,0,Desktop,Edge,1,5,3.04,0,0,0,0.418,0,none,0
4.6,3.88,2,171.97,424.7,0,0,Mobile,Safari,2,17,2.67,0,0,0,0.427,0,none,0
4.0,4.43,0,341.03,919.53,0,0,Desktop,Edge,1,20,2.84,0,0,0,0.369,1,bot_attack,1
4.62,3.02,1,179.01,528.27,0,1,Mobile,Safari,0,13,2.83,0,0,0,0.5,0,none,0
5.35,3.49,2,153.01,633.88,0,0,Desktop,Chrome,0,16,1.27,0,0,0,0.404,0,none,0
3.92,3.56,2,254.02,689.19,0,0,Mobile,Firefox,1,20,3.29,0,0,0,0.296,0,none,0
6.26,4.07,2,108.5,587.72,0,0,Desktop,Firefox,2,17,2.99,0,0,0,0.413,0,none,0
4.63,4.41,2,172.11,532.09,0,0,Mobile,Safari,2,5,1.92,1,0,0,0.483,0,none,0
3.68,2.76,2,222.03,330.97,0,0,Desktop,Chrome,0,16,1.13,0,1,0,0.316,0,none,0
4.19,4.16,4,176.17,361.46,0,0,Mobile,Edge,1,9,3.87,0,0,0,0.39,0,none,0
3.9,5.52,2,264.78,413.49,0,0,Mobile,Edge,0,7,2.3,0,0,0,0.414,0,none,0
5.26,2.26,0,251.46,747.72,1,0,Mobile,Firefox,0,18,2.95,1,0,0,0.369,0,none,0
9.23,2.57,2,279.87,361.57,0,0,Mobile,Edge,0,15,1.67,0,0,0,0.348,0,none,0
3.66,4.35,0,279.95,270.29,0,0,Desktop,Safari,1,9,1.54,1,1,0,0.364,0,none,0
2.1,2.25,2,312.79,371.2,0,0,Mobile,Safari,2,22,2.3,0,0,0,0.353,0,none,0
3.44,3.6,0,254.59,430.59,0,0,Desktop,Safari,3,16,3.48,0,0,0,0.264,0,none,0
4.4,2.33,2,246.96,543.83,0,0,Desktop,Safari,0,6,2.93,0,0,0,0.388,0,none,0
5.04,3.67,0,245.29,463.83,1,0,Mobile,Firefox,1,1,3.47,1,0,0,0.328,0,none,0
6.05,2.31,0,243.43,563.61,0,0,Desktop,Safari,1,21,3.6,0,0,0,0.242,1,bot_attack,1
3.83,5.13,1,246.95,573.63,0,1,Mobile,Firefox,2,9,2.34,0,0,0,0.322,0,none,0
5.62,4.26,1,252.25,416.34,0,0,Desktop,Chrome,3,22,2.86,0,0,0,0.314,0,none,0
3.59,3.35,1,198.78,118.17,0,1,Desktop,Chrome,3,3,3.42,0,0,0,0.102,1,bot_attack,1
4.4,4.49,1,268.97,418.29,1,0,Mobile,Chrome,1,18,2.52,0,0,0,0.48,1,bot_attack,1
4.67,4.12,1,292.97,261.93,0,0,Mobile,Edge,1,11,2.63,0,0,0,0.73,0,none,0
6.44,3.75,2,262.52,868.12,0,0,Desktop,Chrome,1,12,1.17,0,0,0,0.37,0,none,0
6.04,3.72,2,354.13,283.66,1,0,Mobile,Chrome,0,12,2.28,0,0,0,0.402,0,none,0
4.35,3.99,0,194.72,600.47,0,0,Desktop,Firefox,1,11,1.69,0,0,0,0.316,0,none,0
5.58,4.52,3,244.82,458.49,0,0,Mobile,Chrome,0,15,0.1,0,0,0,0.639,0,none,0
5.4,4.88,3,177.33,348.8,0,0,Mobile,Safari,1,3,3.46,0,0,0,0.553,0,none,0
3.56,4.83,7,321.49,518.58,0,0,Desktop,Firefox,5,21,2.2,0,0,0,0.371,0,none,0
4.42,4.78,2,213.24,881.72,0,0,Mobile,Safari,0,19,1.96,0,0,0,0.307,0,none,0
4.4,4.38,1,146.93,410.69,0,0,Mobile,Chrome,0,15,1.94,0,0,0,0.802,0,none,0
5.21,3.07,5,198.07,257.89,0,0,Desktop,Firefox,2,2,2.94,0,0,0,0.605,0,none,0
5.61,3.84,1,236.62,499.49,0,0,Desktop,Chrome,1,18,3.05,0,0,0,0.479,0,none,0
4.34,4.53,1,289.07,587.24,0,0,Desktop,Firefox,0,13,1.89,0,0,0,0.13,0,none,0
3.29,5.21,1,291.21,305.81,0,0,Mobile,Firefox,0,23,2.22,1,0,0,0.727,0,none,0
7.69,5.55,2,331.39,648.12,0,0,Desktop,Chrome,2,15,2.96,0,0,0,0.166,0,none,0
2.14,3.07,1,117.73,521.37,0,0,Desktop,Edge,3,13,0.37,0,0,0,0.274,0,none,0
5.24,3.72,3,329.7,484.53,0,0,Mobile,Chrome,3,14,2.99,1,0,0,0.349,0,none,0
4.32,4.11,1,144.64,852.11,0,1,Mobile,Chrome,1,6,2.3,0,0,0,0.373,0,none,0
3.16,3.15,1,437.96,440.83,0,0,Desktop,Edge,1,18,2.26,0,0,0,0.581,0,none,0
4.65,5.25,3,210.33,658.25,0,0,Mobile,Safari,2,19,2.82,0,0,0,0.32,0,none,0
3.47,0.95,2,158.99,554.99,0,0,Mobile,Safari,2,22,2.68,0,0,0,0.281,0,none,0
6.34,1.73,1,361.89,433.12,1,1,Desktop,Safari,0,5,4.1,1,0,0,0.238,1,bot_attack,1
7.43,2.43,4,262.02,561.98,1,0,Mobile,Edge,1,9,2.31,1,0,0,0.357,0,none,0
8.91,4.3,1,211.97,193.02,0,0,Mobile,Chrome,0,18,0.98,0,0,0,0.433,0,none,0
7.79,4.0,4,196.18,489.55,1,1,Mobile,Chrome,1,18,1.82,1,0,0,0.474,1,bot_attack,1
4.35,3.8,3,291.38,50.0,0,0,Mobile,Edge,0,20,4.55,0,0,0,0.38,0,none,0
4.77,2.81,1,348.5,471.65,0,0,Desktop,Firefox,0,23,3.1,0,0,0,0.58,0,none,0
2.4,3.93,3,302.15,325.62,1,1,Desktop,Chrome,0,12,0.1,0,0,0,0.345,0,none,0
5.03,2.81,1,285.18,241.16,0,1,Desktop,Chrome,1,21,2.29,0,0,0,0.44,0,none,0
2.05,4.24,3,189.53,353.03,1,0,Desktop,Edge,1,7,1.8,0,0,0,0.409,1,bot_attack,1
5.24,2.71,2,368.13,565.7,1,0,Desktop,Safari,2,5,3.43,1,1,0,0.308,1,bot_attack,1
1.65,1.34,2,236.12,963.45,0,0,Desktop,Safari,0,4,3.96,0,0,0,0.694,0,none,0
3.13,2.62,3,227.88,653.38,0,0,Mobile,Edge,0,1,3.14,0,1,0,0.36,1,bot_attack,1
3.39,2.24,3,160.18,369.64,0,0,Mobile,Safari,0,13,3.67,0,0,0,0.483,0,none,0
5.51,2.41,1,134.44,238.55,1,1,Desktop,Chrome,2,5,2.72,0,0,0,0.535,1,bot_attack,1
6.26,3.97,4,238.3,360.57,0,0,Mobile,Firefox,0,12,2.59,0,0,0,0.482,0,none,0
6.43,4.01,1,208.36,339.75,0,1,Desktop,Edge,0,11,4.19,0,0,0,0.162,0,none,0
6.21,3.13,3,279.17,360.28,0,0,Desktop,Chrome,2,16,1.91,0,0,1,0.341,1,tor_intrusion,1
4.9,3.47,3,80.58,694.36,0,0,Desktop,Edge,2,12,3.3,0,0,0,0.286,0,none,0
6.08,4.14,4,266.41,387.69,0,0,Desktop,Firefox,2,5,2.97,0,0,0,0.474,0,none,0
5.08,3.62,0,234.6,829.55,0,0,Mobile,Firefox,1,2,3.11,1,0,0,0.563,0,none,0
4.85,4.86,1,298.95,493.89,0,0,Mobile,Safari,2,15,3.71,0,0,0,0.226,0,none,0
5.48,2.98,0,323.8,416.01,0,0,Mobile,Chrome,0,19,2.49,0,0,0,0.56,0,none,0
2.96,3.76,3,263.94,433.87,0,0,Desktop,Chrome,1,12,2.59,0,0,0,0.338,0,none,0
4.18,4.15,2,400.58,435.75,0,0,Desktop,Edge,0,2,1.61,0,1,0,0.355,1,bot_attack,1
5.54,3.1,1,403.52,340.81,0,0,Desktop,Edge,0,23,3.08,0,0,0,0.315,0,none,0
3.2,3.63,3,238.08,466.09,0,1,Mobile,Edge,1,11,2.37,0,0,0,0.523,1,bot_attack,1
5.29,3.56,4,164.82,652.82,0,1,Desktop,Chrome,1,1,0.74,0,0,0,0.227,0,none,0
6.15,5.58,2,146.44,450.67,0,0,Mobile,Chrome,3,7,3.06,0,0,0,0.468,0,none,0
1.83,3.97,4,155.85,549.52,0,0,Mobile,Firefox,0,0,2.55,1,0,1,0.444,0,none,0
3.23,3.49,2,215.69,572.43,0,0,Desktop,Chrome,1,22,4.97,0,0,0,0.351,1,bot_attack,1
3.82,2.55,4,257.24,265.87,0,0,Mobile,Firefox,1,21,1.86,1,0,0,0.465,0,none,0
3.91,3.57,4,109.63,750.87,0,0,Desktop,Edge,0,21,3.41,0,0,0,0.647,0,none,0
5.69,3.59,1,368.46,578.91,0,0,Mobile,Edge,0,16,2.0,0,0,0,0.336,0,none,0
5.39,5.1,2,348.59,548.36,0,1,Desktop,Safari,2,20,3.07,0,0,0,0.412,0,none,0
4.73,1.85,1,252.13,547.83,0,0,Mobile,Safari,0,17,0.1,1,0,0,0.438,0,none,0
3.53,2.23,2,126.49,172.6,0,1,Mobile,Edge,2,12,1.74,0,0,0,0.431,0,none,0
3.73,4.16,4,20.0,683.12,0,0,Desktop,Chrome,0,11,2.81,0,0,0,0.433,0,none,0
0.5,3.54,0,192.37,997.6,0,0,Desktop,Edge,2,5,1.26,0,0,0,0.505,0,none,0
4.21,3.6,1,184.3,703.91,1,1,Desktop,Firefox,2,16,1.85,0,0,0,0.478,1,bot_attack,1
3.84,3.39,1,143.12,489.66,0,1,Desktop,Edge,0,3,0.93,0,1,1,0.783,1,tor_intrusion,1
3.08,2.64,3,385.73,595.17,0,0,Mobile,Edge,0,4,2.14,0,0,0,0.663,0,none,0
4.46,1.52,3,317.32,598.33,0,0,Mobile,Edge,2,4,2.6,0,0,0,0.529,0,none,0
4.13,1.58,3,167.73,678.38,1,0,Desktop,Edge,0,9,1.06,1,0,0,0.805,1,bot_attack,1
6.29,2.11,7,222.82,334.36,0,1,Desktop,Firefox,1,10,2.15,1,0,0,0.537,1,bot_attack,1
0.98,5.04,3,148.55,291.16,1,0,Mobile,Firefox,0,14,2.17,0,0,0,0.385,1,bot_attack,1
4.03,4.8,0,378.01,235.4,1,0,Mobile,Chrome,2,5,4.27,0,0,1,0.709,1,tor_intrusion,1
5.93,5.08,4,286.16,545.8,1,1,Mobile,Safari,1,11,3.52,0,0,0,0.803,1,bot_attack,1
2.0,2.35,2,205.14,475.5,0,0,Desktop,Safari,2,9,2.28,1,1,0,0.516,1,bot_attack,1
2.92,4.34,1,182.51,119.35,1,0,Desktop,Firefox,2,14,0.57,0,0,0,0.377,0,none,0
4.61,3.63,3,260.09,91.14,0,0,Mobile,Safari,1,12,2.88,0,0,0,0.377,0,none,0
4.22,1.99,2,166.83,679.77,0,0,Desktop,Safari,0,8,2.55,0,0,0,0.405,0,none,0
3.95,5.52,1,361.92,632.51,1,1,Desktop,Chrome,0,22,4.48,0,0,0,0.588,0,none,0
6.45,3.37,0,280.33,329.11,0,0,Desktop,Firefox,2,19,2.07,0,0,0,0.352,0,none,0
4.78,1.24,3,204.13,758.2,1,0,Desktop,Chrome,1,2,1.2,0,0,0,0.233,1,bot_attack,1
6.32,2.82,1,309.1,573.62,0,0,Desktop,Chrome,0,1,1.59,1,0,1,0.703,0,none,0
4.4,3.03,0,113.14,499.38,0,0,Mobile,Safari,1,18,2.89,0,0,0,0.379,0,none,0
3.3,3.2,1,301.59,696.1,0,0,Mobile,Firefox,3,8,1.1,1,1,0,0.577,1,bot_attack,1
5.56,1.0,0,409.2,678.57,0,1,Mobile,Edge,2,22,2.73,0,0,0,0.447,1,bot_attack,1
